data,subsistema,energia_armazenada_maxima,energia_armazenada_verificada,proporcao_energia_armazenada_verificada
2008-02-25,Nordeste,51766,24037,46.43000031
2008-02-26,Nordeste,51766,24266,46.88000107
2008-02-27,Nordeste,51766,24469,47.27000046
2008-02-28,Nordeste,51766,24855,48.00999832
2008-02-29,Nordeste,51766,25013,48.31999969
2008-03-01,Nordeste,51766,25199,48.68000031
2008-03-02,Nordeste,51766,25421,49.11000061
2008-03-03,Nordeste,51766,25527,49.31000137
2008-03-04,Nordeste,51766,25724,49.68999863
2008-03-05,Nordeste,51766,25896,50.02999878
2008-03-06,Nordeste,51766,25997,50.22000122
2008-03-07,Nordeste,51766,26091,50.40000153
2008-03-08,Nordeste,51766,26220,50.65000153
2008-03-09,Nordeste,51766,26439,51.06999969
2008-03-10,Nordeste,51766,26588,51.36000061
2008-03-11,Nordeste,51766,26946,52.04999924
2008-03-12,Nordeste,51766,27062,52.27999878
2008-03-13,Nordeste,51766,27441,53.00999832
2008-03-14,Nordeste,51766,27702,53.50999832
2008-03-15,Nordeste,51766,28255,54.58000183
2008-03-16,Nordeste,51766,28452,54.95999908
2008-03-17,Nordeste,51766,29166,56.34000015
2008-03-18,Nordeste,51766,29491,56.97000122
2008-03-19,Nordeste,51766,29799,57.56999969
2008-03-20,Nordeste,51766,30140,58.22000122
2008-03-21,Nordeste,51766,30536,58.99000168
2008-03-22,Nordeste,51766,30964,59.81999969
2008-03-23,Nordeste,51766,31249,60.36999893
2008-03-24,Nordeste,51766,31564,60.97000122
2008-03-25,Nordeste,51766,31823,61.47999954
2008-03-26,Nordeste,51766,32367,62.52999878
2008-03-27,Nordeste,51766,32653,63.08000183
2008-03-28,Nordeste,51766,33110,63.95999908
2008-03-29,Nordeste,51766,33467,64.65000153
2008-03-30,Nordeste,51766,33887,65.45999908
2008-03-31,Nordeste,51766,34275,66.20999908
2008-04-01,Nordeste,51766,34879,67.37999725
2008-04-02,Nordeste,51766,35647,68.86000061
2008-04-03,Nordeste,51766,36268,70.05999756
2008-04-04,Nordeste,51766,36735,70.95999908
2008-04-05,Nordeste,51766,37157,71.77999878
2008-04-06,Nordeste,51766,37654,72.73999786
2008-04-07,Nordeste,51766,38034,73.47000122
2008-04-08,Nordeste,51766,38371,74.12000275
2008-04-09,Nordeste,51766,38503,74.37999725
2008-04-10,Nordeste,51766,38764,74.87999725
2008-04-11,Nordeste,51766,39179,75.69000244
2008-04-12,Nordeste,51766,39374,76.05999756
2008-04-13,Nordeste,51766,39626,76.55000305
2008-04-14,Nordeste,51766,39866,77.01000214
2008-04-15,Nordeste,51766,40068,77.40000153
2008-04-16,Nordeste,51766,40278,77.80999756
2008-04-17,Nordeste,51766,40363,77.97000122
2008-04-18,Nordeste,51766,40551,78.33999634
2008-04-19,Nordeste,51766,40816,78.84999847
2008-04-20,Nordeste,51766,40927,79.05999756
2008-04-21,Nordeste,51766,41179,79.55000305
2008-04-22,Nordeste,51766,41262,79.70999908
2008-04-23,Nordeste,51766,41467,80.11000061
2008-04-24,Nordeste,51766,41559,80.27999878
2008-04-25,Nordeste,51766,41970,81.08000183
2008-04-26,Nordeste,51766,42053,81.23999786
2008-04-27,Nordeste,51766,42110,81.34999847
2008-04-28,Nordeste,51766,42147,81.41999817
2008-04-29,Nordeste,51766,42082,81.29000092
2008-04-30,Nordeste,51766,42397,81.90000153
2008-05-01,Nordeste,51766,42359,81.83000183
2008-05-02,Nordeste,51766,42572,82.23999786
2008-05-03,Nordeste,51766,42583,82.26000214
2008-05-04,Nordeste,51766,42526,82.15000153
2008-05-05,Nordeste,51766,42706,82.5
2008-05-06,Nordeste,51766,42706,82.5
2008-05-07,Nordeste,51766,42759,82.59999847
2008-05-08,Nordeste,51766,42690,82.47000122
2008-05-09,Nordeste,51766,42627,82.34999847
2008-05-10,Nordeste,51766,42717,82.51999664
2008-05-11,Nordeste,51766,42670,82.43000031
2008-05-12,Nordeste,51766,42707,82.5
2008-05-13,Nordeste,51766,42876,82.83000183
2008-05-14,Nordeste,51766,42828,82.73000336
2008-05-15,Nordeste,51766,42838,82.75
2008-05-16,Nordeste,51766,42862,82.80000305
2008-05-17,Nordeste,51766,42903,82.87999725
2008-05-18,Nordeste,51766,42958,82.98999786
2008-05-19,Nordeste,51766,42817,82.70999908
2008-05-20,Nordeste,51766,42750,82.58000183
2008-05-21,Nordeste,51766,42737,82.55999756
2008-05-22,Nordeste,51766,42715,82.51999664
2008-05-23,Nordeste,51766,42822,82.72000122
2008-05-24,Nordeste,51766,42614,82.31999969
2008-05-25,Nordeste,51766,42873,82.81999969
2008-05-26,Nordeste,51766,42752,82.58999634
2008-05-27,Nordeste,51766,42576,82.25
2008-05-28,Nordeste,51766,42665,82.41999817
2008-05-29,Nordeste,51766,42554,82.20999908
2008-05-30,Nordeste,51766,42560,82.22000122
2008-05-31,Nordeste,51766,42555,82.20999908
2008-06-01,Nordeste,51766,42542,82.18000031
2008-06-02,Nordeste,51766,42566,82.23000336
2008-06-03,Nordeste,51766,42316,81.75
2008-06-04,Nordeste,51766,42374,81.86000061
2008-06-05,Nordeste,51766,42397,81.90000153
2008-06-06,Nordeste,51766,42384,81.87999725
2008-06-07,Nordeste,51766,42219,81.55999756
2008-06-08,Nordeste,51766,42261,81.63999939
2008-06-09,Nordeste,51766,42164,81.44999695
2008-06-10,Nordeste,51766,42042,81.22000122
2008-06-11,Nordeste,51766,42086,81.30000305
2008-06-12,Nordeste,51766,41875,80.88999939
2008-06-13,Nordeste,51766,41806,80.76000214
2008-06-14,Nordeste,51766,41794,80.73999786
2008-06-15,Nordeste,51766,41874,80.88999939
2008-06-16,Nordeste,51766,41710,80.56999969
2008-06-17,Nordeste,51766,41488,80.15000153
2008-06-18,Nordeste,51766,41454,80.08000183
2008-06-19,Nordeste,51766,41472,80.11000061
2008-06-20,Nordeste,51766,41413,80
2008-06-21,Nordeste,51766,41320,79.81999969
2008-06-22,Nordeste,51766,41276,79.73999786
2008-06-23,Nordeste,51766,40970,79.15000153
2008-06-24,Nordeste,51766,40999,79.19999695
2008-06-25,Nordeste,51766,41061,79.31999969
2008-06-26,Nordeste,51766,40952,79.11000061
2008-06-27,Nordeste,51766,40963,79.12999725
2008-06-28,Nordeste,51766,40834,78.87999725
2008-06-29,Nordeste,51766,40727,78.68000031
2008-06-30,Nordeste,51766,40665,78.55999756
2008-07-01,Nordeste,51766,40523,78.27999878
2008-07-02,Nordeste,51766,40563,78.36000061
2008-07-03,Nordeste,51766,40539,78.30999756
2008-07-04,Nordeste,51766,40477,78.19000244
2008-07-05,Nordeste,51766,40347,77.94000244
2008-07-06,Nordeste,51766,40257,77.76999664
2008-07-07,Nordeste,51766,40241,77.73999786
2008-07-08,Nordeste,51766,40030,77.33000183
2008-07-09,Nordeste,51766,40073,77.41000366
2008-07-10,Nordeste,51766,40087,77.44000244
2008-07-11,Nordeste,51766,39914,77.11000061
2008-07-12,Nordeste,51766,39923,77.12000275
2008-07-13,Nordeste,51766,39719,76.73000336
2008-07-14,Nordeste,51766,39737,76.76000214
2008-07-15,Nordeste,51766,39510,76.31999969
2008-07-16,Nordeste,51766,39556,76.41000366
2008-07-17,Nordeste,51766,39533,76.37000275
2008-07-18,Nordeste,51766,39377,76.06999969
2008-07-19,Nordeste,51766,39272,75.86000061
2008-07-20,Nordeste,51766,39155,75.63999939
2008-07-21,Nordeste,51766,39101,75.52999878
2008-07-22,Nordeste,51766,38990,75.31999969
2008-07-23,Nordeste,51766,38872,75.08999634
2008-07-24,Nordeste,51766,38785,74.91999817
2008-07-25,Nordeste,51766,38690,74.73999786
2008-07-26,Nordeste,51766,38546,74.45999908
2008-07-27,Nordeste,51766,38377,74.13999939
2008-07-28,Nordeste,51766,38402,74.18000031
2008-07-29,Nordeste,51766,38188,73.76999664
2008-07-30,Nordeste,51766,37963,73.33999634
2008-07-31,Nordeste,51766,37869,73.15000153
2008-08-01,Nordeste,51766,37847,73.11000061
2008-08-02,Nordeste,51766,37825,73.06999969
2008-08-03,Nordeste,51766,37765,72.94999695
2008-08-04,Nordeste,51766,37514,72.47000122
2008-08-05,Nordeste,51766,37344,72.13999939
2008-08-06,Nordeste,51766,37265,71.98999786
2008-08-07,Nordeste,51766,36989,71.44999695
2008-08-08,Nordeste,51766,36838,71.16000366
2008-08-09,Nordeste,51766,36748,70.98999786
2008-08-10,Nordeste,51766,36624,70.75
2008-08-11,Nordeste,51766,36479,70.47000122
2008-08-12,Nordeste,51766,36312,70.15000153
2008-08-13,Nordeste,51766,36028,69.59999847
2008-08-14,Nordeste,51766,35779,69.12000275
2008-08-15,Nordeste,51766,35668,68.90000153
2008-08-16,Nordeste,51766,35660,68.88999939
2008-08-17,Nordeste,51766,35288,68.16999817
2008-08-18,Nordeste,51766,35306,68.19999695
2008-08-19,Nordeste,51766,35019,67.65000153
2008-08-20,Nordeste,51766,34876,67.37000275
2008-08-21,Nordeste,51766,34562,66.76999664
2008-08-22,Nordeste,51766,34365,66.38999939
2008-08-23,Nordeste,51766,34326,66.30999756
2008-08-24,Nordeste,51766,34320,66.30000305
2008-08-25,Nordeste,51766,34133,65.94000244
2008-08-26,Nordeste,51766,33977,65.63999939
2008-08-27,Nordeste,51766,33893,65.47000122
2008-08-28,Nordeste,51766,33674,65.05000305
2008-08-29,Nordeste,51766,33514,64.73999786
2008-08-30,Nordeste,51766,33396,64.51000214
2008-08-31,Nordeste,51766,33306,64.33999634
2008-09-01,Nordeste,51766,33060,63.86000061
2008-09-02,Nordeste,51766,32919,63.59000015
2008-09-03,Nordeste,51766,32638,63.04999924
2008-09-04,Nordeste,51766,32442,62.66999817
2008-09-05,Nordeste,51766,32260,62.31999969
2008-09-06,Nordeste,51766,32080,61.97000122
2008-09-07,Nordeste,51766,31974,61.77000046
2008-09-08,Nordeste,51766,31917,61.65999985
2008-09-09,Nordeste,51766,31685,61.20999908
2008-09-10,Nordeste,51766,31604,61.04999924
2008-09-11,Nordeste,51766,31474,60.79999924
2008-09-12,Nordeste,51766,31284,60.43000031
2008-09-13,Nordeste,51766,31175,60.22000122
2008-09-14,Nordeste,51766,31037,59.95999908
2008-09-15,Nordeste,51766,30817,59.52999878
2008-09-16,Nordeste,51766,30662,59.22999954
2008-09-17,Nordeste,51766,30404,58.72999954
2008-09-18,Nordeste,51766,30414,58.75
2008-09-19,Nordeste,51766,30132,58.20999908
2008-09-20,Nordeste,51766,29943,57.84000015
2008-09-21,Nordeste,51766,29747,57.45999908
2008-09-22,Nordeste,51766,29802,57.56999969
2008-09-23,Nordeste,51766,29620,57.22000122
2008-09-24,Nordeste,51766,29206,56.41999817
2008-09-25,Nordeste,51766,29142,56.29999924
2008-09-26,Nordeste,51766,28970,55.95999908
2008-09-27,Nordeste,51766,28811,55.65999985
2008-09-28,Nordeste,51766,28929,55.88000107
2008-09-29,Nordeste,51766,28703,55.45000076
2008-09-30,Nordeste,51766,28508,55.06999969
2008-10-01,Nordeste,51766,28230,54.52999878
2008-10-02,Nordeste,51766,28222,54.52000046
2008-10-03,Nordeste,51766,28010,54.11000061
2008-10-04,Nordeste,51766,27987,54.06000137
2008-10-05,Nordeste,51766,27913,53.91999817
2008-10-06,Nordeste,51766,27665,53.43999863
2008-10-07,Nordeste,51766,27421,52.97000122
2008-10-08,Nordeste,51766,27311,52.75999832
2008-10-09,Nordeste,51766,26956,52.06999969
2008-10-10,Nordeste,51766,26839,51.84999847
2008-10-11,Nordeste,51766,26584,51.34999847
2008-10-12,Nordeste,51766,26503,51.20000076
2008-10-13,Nordeste,51766,26176,50.56999969
2008-10-14,Nordeste,51766,25900,50.02999878
2008-10-15,Nordeste,51766,25706,49.65999985
2008-10-16,Nordeste,51766,25616,49.47999954
2008-10-17,Nordeste,51766,25278,48.83000183
2008-10-18,Nordeste,51766,25149,48.58000183
2008-10-19,Nordeste,51766,25118,48.52000046
2008-10-20,Nordeste,51766,24847,48
2008-10-21,Nordeste,51766,24599,47.52000046
2008-10-22,Nordeste,51766,24301,46.93999863
2008-10-23,Nordeste,51766,24150,46.65000153
2008-10-24,Nordeste,51766,23894,46.15999985
2008-10-25,Nordeste,51766,23753,45.88999939
2008-10-26,Nordeste,51766,23681,45.75
2008-10-27,Nordeste,51766,23465,45.33000183
2008-10-28,Nordeste,51766,23237,44.88999939
2008-10-29,Nordeste,51766,22997,44.43000031
2008-10-30,Nordeste,51766,22804,44.04999924
2008-10-31,Nordeste,51766,22608,43.66999817
2008-11-01,Nordeste,51766,22315,43.11000061
2008-11-02,Nordeste,51766,22176,42.84000015
2008-11-03,Nordeste,51766,21961,42.41999817
2008-11-04,Nordeste,51766,21712,41.93999863
2008-11-05,Nordeste,51766,21389,41.31999969
2008-11-06,Nordeste,51766,21289,41.13000107
2008-11-07,Nordeste,51766,21086,40.72999954
2008-11-08,Nordeste,51766,20989,40.54999924
2008-11-09,Nordeste,51766,20817,40.20999908
2008-11-10,Nordeste,51766,20625,39.84000015
2008-11-11,Nordeste,51766,20479,39.56000137
2008-11-12,Nordeste,51766,20240,39.09999847
2008-11-13,Nordeste,51766,20173,38.97000122
2008-11-14,Nordeste,51766,19964,38.56999969
2008-11-15,Nordeste,51766,19882,38.40999985
2008-11-16,Nordeste,51766,19660,37.97999954
2008-11-17,Nordeste,51766,19632,37.91999817
2008-11-18,Nordeste,51766,19538,37.74000168
2008-11-19,Nordeste,51766,19424,37.52000046
2008-11-20,Nordeste,51766,19378,37.43000031
2008-11-21,Nordeste,51766,19206,37.09999847
2008-11-22,Nordeste,51766,19158,37.00999832
2008-11-23,Nordeste,51766,19004,36.70999908
2008-11-24,Nordeste,51766,18969,36.63999939
2008-11-25,Nordeste,51766,18856,36.43000031
2008-11-26,Nordeste,51766,18857,36.43000031
2008-11-27,Nordeste,51766,18851,36.41999817
2008-11-28,Nordeste,51766,18790,36.29999924
2008-11-29,Nordeste,51766,18938,36.58000183
2008-11-30,Nordeste,51766,18912,36.52999878
2008-12-01,Nordeste,51766,18917,36.54000092
2008-12-02,Nordeste,51766,18924,36.56000137
2008-12-03,Nordeste,51766,18870,36.45000076
2008-12-04,Nordeste,51766,18954,36.61000061
2008-12-05,Nordeste,51766,18973,36.65000153
2008-12-06,Nordeste,51766,18998,36.70000076
2008-12-07,Nordeste,51766,19012,36.72999954
2008-12-08,Nordeste,51766,19044,36.79000092
2008-12-09,Nordeste,51766,18973,36.65000153
2008-12-10,Nordeste,51766,19003,36.70999908
2008-12-11,Nordeste,51766,18948,36.59999847
2008-12-12,Nordeste,51766,18962,36.63000107
2008-12-13,Nordeste,51766,18986,36.68000031
2008-12-14,Nordeste,51766,19005,36.70999908
2008-12-15,Nordeste,51766,18857,36.43000031
2008-12-16,Nordeste,51766,18977,36.65999985
2008-12-17,Nordeste,51766,19003,36.70999908
2008-12-18,Nordeste,51766,18932,36.56999969
2008-12-19,Nordeste,51766,19170,37.02999878
2008-12-20,Nordeste,51766,19476,37.61999893
2008-12-21,Nordeste,51766,19743,38.13999939
2008-12-22,Nordeste,51766,20055,38.74000168
2008-12-23,Nordeste,51766,20278,39.16999817
2008-12-24,Nordeste,51766,20525,39.65000153
2008-12-25,Nordeste,51766,20904,40.38000107
2008-12-26,Nordeste,51766,21335,41.20999908
2008-12-27,Nordeste,51766,21801,42.11000061
2008-12-28,Nordeste,51766,22141,42.77000046
2008-12-29,Nordeste,51766,22483,43.43000031
2008-12-30,Nordeste,51766,22803,44.04999924
2008-12-31,Nordeste,51766,23098,44.61999893
2009-01-01,Nordeste,51766,23478,45.34999847
2009-01-02,Nordeste,51766,23788,45.95000076
2009-01-03,Nordeste,51766,24073,46.5
2009-01-04,Nordeste,51766,24488,47.31000137
2009-01-05,Nordeste,51766,24663,47.63999939
2009-01-06,Nordeste,51766,24961,48.22000122
2009-01-07,Nordeste,51766,25378,49.02000046
2009-01-08,Nordeste,51766,25665,49.58000183
2009-01-09,Nordeste,51766,25823,49.88000107
2009-01-10,Nordeste,51766,26146,50.50999832
2009-01-11,Nordeste,51766,26375,50.95000076
2009-01-12,Nordeste,51766,26538,51.27000046
2009-01-13,Nordeste,51766,26905,51.97000122
2009-01-14,Nordeste,51766,27059,52.27000046
2009-01-15,Nordeste,51766,27329,52.79000092
2009-01-16,Nordeste,51766,27355,52.84000015
2009-01-17,Nordeste,51766,27854,53.81000137
2009-01-18,Nordeste,51766,28283,54.63999939
2009-01-19,Nordeste,51766,28407,54.88000107
2009-01-20,Nordeste,51766,28884,55.79999924
2009-01-21,Nordeste,51766,29227,56.45999908
2009-01-22,Nordeste,51766,29762,57.49000168
2009-01-23,Nordeste,51766,30075,58.09999847
2009-01-24,Nordeste,51766,30566,59.04999924
2009-01-25,Nordeste,51766,31166,60.20999908
2009-01-26,Nordeste,51766,31561,60.97000122
2009-01-27,Nordeste,51766,31790,61.40999985
2009-01-28,Nordeste,51766,32050,61.90999985
2009-01-29,Nordeste,51766,32159,62.11999893
2009-01-30,Nordeste,51766,32366,62.52000046
2009-01-31,Nordeste,51766,32578,62.93000031
2009-02-01,Nordeste,51766,32749,63.25999832
2009-02-02,Nordeste,51766,32912,63.58000183
2009-02-03,Nordeste,51766,33038,63.81999969
2009-02-04,Nordeste,51766,33678,65.05999756
2009-02-05,Nordeste,51766,33899,65.48999786
2009-02-06,Nordeste,51766,34079,65.83000183
2009-02-07,Nordeste,51766,34319,66.30000305
2009-02-08,Nordeste,51766,34468,66.58000183
2009-02-09,Nordeste,51766,34781,67.19000244
2009-02-10,Nordeste,51766,34801,67.23000336
2009-02-11,Nordeste,51766,34901,67.41999817
2009-02-12,Nordeste,51766,35013,67.63999939
2009-02-13,Nordeste,51766,35233,68.05999756
2009-02-14,Nordeste,51766,35692,68.94999695
2009-02-15,Nordeste,51766,36078,69.69000244
2009-02-16,Nordeste,51766,36384,70.29000092
2009-02-17,Nordeste,51766,36756,71
2009-02-18,Nordeste,51766,36942,71.36000061
2009-02-19,Nordeste,51766,37300,72.05999756
2009-02-20,Nordeste,51766,37536,72.51000214
2009-02-21,Nordeste,51766,37787,73
2009-02-22,Nordeste,51766,38017,73.44000244
2009-02-23,Nordeste,51766,38274,73.94000244
2009-02-24,Nordeste,51766,38793,74.94000244
2009-02-25,Nordeste,51766,39137,75.59999847
2009-02-26,Nordeste,51766,39383,76.08000183
2009-02-27,Nordeste,51766,39638,76.56999969
2009-02-28,Nordeste,51766,39980,77.23000336
2009-03-01,Nordeste,51766,40324,77.90000153
2009-03-02,Nordeste,51766,40598,78.43000031
2009-03-03,Nordeste,51766,40704,78.62999725
2009-03-04,Nordeste,51766,41112,79.41999817
2009-03-05,Nordeste,51766,41257,79.69999695
2009-03-06,Nordeste,51766,41581,80.33000183
2009-03-07,Nordeste,51766,41637,80.43000031
2009-03-08,Nordeste,51766,41987,81.11000061
2009-03-09,Nordeste,51766,42003,81.13999939
2009-03-10,Nordeste,51766,42072,81.26999664
2009-03-11,Nordeste,51766,42209,81.54000092
2009-03-12,Nordeste,51766,42240,81.59999847
2009-03-13,Nordeste,51766,42310,81.73000336
2009-03-14,Nordeste,51766,42377,81.86000061
2009-03-15,Nordeste,51766,42464,82.02999878
2009-03-16,Nordeste,51766,42634,82.36000061
2009-03-17,Nordeste,51766,42855,82.79000092
2009-03-18,Nordeste,51766,42943,82.95999908
2009-03-19,Nordeste,51766,43162,83.37999725
2009-03-20,Nordeste,51766,43216,83.48000336
2009-03-21,Nordeste,51766,43250,83.55000305
2009-03-22,Nordeste,51766,43397,83.83000183
2009-03-23,Nordeste,51766,43287,83.62000275
2009-03-24,Nordeste,51766,43625,84.26999664
2009-03-25,Nordeste,51766,43700,84.41999817
2009-03-26,Nordeste,51766,43704,84.43000031
2009-03-27,Nordeste,51766,43802,84.62000275
2009-03-28,Nordeste,51766,43873,84.75
2009-03-29,Nordeste,51766,43925,84.84999847
2009-03-30,Nordeste,51766,43906,84.81999969
2009-03-31,Nordeste,51766,44231,85.44000244
2009-04-01,Nordeste,51766,44195,85.37999725
2009-04-02,Nordeste,51766,44121,85.23000336
2009-04-03,Nordeste,51766,44424,85.81999969
2009-04-04,Nordeste,51766,44546,86.05000305
2009-04-05,Nordeste,51766,44861,86.66000366
2009-04-06,Nordeste,51766,45075,87.08000183
2009-04-07,Nordeste,51766,45273,87.45999908
2009-04-08,Nordeste,51766,45334,87.58000183
2009-04-09,Nordeste,51766,45347,87.59999847
2009-04-10,Nordeste,51766,46268,89.37999725
2009-04-11,Nordeste,51766,46659,90.13999939
2009-04-12,Nordeste,51766,46960,90.72000122
2009-04-13,Nordeste,51766,47168,91.12000275
2009-04-14,Nordeste,51766,47502,91.76000214
2009-04-15,Nordeste,51766,47994,92.70999908
2009-04-16,Nordeste,51766,48215,93.13999939
2009-04-17,Nordeste,51766,48271,93.25
2009-04-18,Nordeste,51766,48481,93.65000153
2009-04-19,Nordeste,51766,48783,94.23999786
2009-04-20,Nordeste,51766,49185,95.01000214
2009-04-21,Nordeste,51766,49362,95.36000061
2009-04-22,Nordeste,51766,49580,95.77999878
2009-04-23,Nordeste,51766,49850,96.30000305
2009-04-24,Nordeste,51766,50048,96.68000031
2009-04-25,Nordeste,51766,50329,97.22000122
2009-04-26,Nordeste,51766,50680,97.90000153
2009-04-27,Nordeste,51766,50829,98.19000244
2009-04-28,Nordeste,51766,50879,98.29000092
2009-04-29,Nordeste,51766,50825,98.18000031
2009-04-30,Nordeste,51766,50915,98.36000061
2009-05-01,Nordeste,51766,50898,98.31999969
2009-05-02,Nordeste,51766,51214,98.93000031
2009-05-03,Nordeste,51766,51277,99.05999756
2009-05-04,Nordeste,51766,51293,99.08999634
2009-05-05,Nordeste,51766,51312,99.12000275
2009-05-06,Nordeste,51766,51378,99.25
2009-05-07,Nordeste,51766,51421,99.33000183
2009-05-08,Nordeste,51766,51364,99.22000122
2009-05-09,Nordeste,51766,51486,99.45999908
2009-05-10,Nordeste,51766,51218,98.94000244
2009-05-11,Nordeste,51766,51352,99.19999695
2009-05-12,Nordeste,51766,51349,99.19999695
2009-05-13,Nordeste,51766,51416,99.31999969
2009-05-14,Nordeste,51766,51384,99.26000214
2009-05-15,Nordeste,51766,51373,99.23999786
2009-05-16,Nordeste,51766,51520,99.52999878
2009-05-17,Nordeste,51766,51403,99.30000305
2009-05-18,Nordeste,51766,51368,99.23000336
2009-05-19,Nordeste,51766,51340,99.18000031
2009-05-20,Nordeste,51766,51434,99.36000061
2009-05-21,Nordeste,51766,51391,99.27999878
2009-05-22,Nordeste,51766,51399,99.29000092
2009-05-23,Nordeste,51766,51314,99.12999725
2009-05-24,Nordeste,51766,51276,99.05000305
2009-05-25,Nordeste,51766,51211,98.93000031
2009-05-26,Nordeste,51766,51169,98.84999847
2009-05-27,Nordeste,51766,51077,98.66999817
2009-05-28,Nordeste,51766,50773,98.08000183
2009-05-29,Nordeste,51766,50890,98.30999756
2009-05-30,Nordeste,51766,50797,98.12999725
2009-05-31,Nordeste,51766,50865,98.26000214
2009-06-01,Nordeste,51766,50774,98.08000183
2009-06-02,Nordeste,51766,50820,98.16999817
2009-06-03,Nordeste,51766,50857,98.23999786
2009-06-04,Nordeste,51766,50443,97.44000244
2009-06-05,Nordeste,51766,50531,97.61000061
2009-06-06,Nordeste,51766,50562,97.66999817
2009-06-07,Nordeste,51766,50552,97.66000366
2009-06-08,Nordeste,51766,50236,97.04000092
2009-06-09,Nordeste,51766,50185,96.94999695
2009-06-10,Nordeste,51766,49980,96.55000305
2009-06-11,Nordeste,51766,49891,96.37999725
2009-06-12,Nordeste,51766,49739,96.08000183
2009-06-13,Nordeste,51766,49610,95.83999634
2009-06-14,Nordeste,51766,49601,95.81999969
2009-06-15,Nordeste,51766,49566,95.75
2009-06-16,Nordeste,51766,49342,95.31999969
2009-06-17,Nordeste,51766,49336,95.30999756
2009-06-18,Nordeste,51766,49097,94.83999634
2009-06-19,Nordeste,51766,49026,94.70999908
2009-06-20,Nordeste,51766,49111,94.87000275
2009-06-21,Nordeste,51766,49134,94.91999817
2009-06-22,Nordeste,51766,49209,95.05999756
2009-06-23,Nordeste,51766,48938,94.54000092
2009-06-24,Nordeste,51766,49037,94.73000336
2009-06-25,Nordeste,51766,48819,94.30999756
2009-06-26,Nordeste,51766,48556,93.80000305
2009-06-27,Nordeste,51766,48509,93.70999908
2009-06-28,Nordeste,51766,48493,93.68000031
2009-06-29,Nordeste,51766,48430,93.55999756
2009-06-30,Nordeste,51766,48272,93.25
2009-07-01,Nordeste,51766,48161,93.04000092
2009-07-02,Nordeste,51766,47936,92.59999847
2009-07-03,Nordeste,51766,47854,92.44000244
2009-07-04,Nordeste,51766,47693,92.12999725
2009-07-05,Nordeste,51766,47744,92.23000336
2009-07-06,Nordeste,51766,47736,92.22000122
2009-07-07,Nordeste,51766,47532,91.81999969
2009-07-08,Nordeste,51766,47518,91.79000092
2009-07-09,Nordeste,51766,47274,91.31999969
2009-07-10,Nordeste,51766,47252,91.27999878
2009-07-11,Nordeste,51766,47070,90.93000031
2009-07-12,Nordeste,51766,46955,90.70999908
2009-07-13,Nordeste,51766,46906,90.61000061
2009-07-14,Nordeste,51766,46488,89.80000305
2009-07-15,Nordeste,51766,46385,89.61000061
2009-07-16,Nordeste,51766,46387,89.61000061
2009-07-17,Nordeste,51766,46196,89.23999786
2009-07-18,Nordeste,51766,46143,89.13999939
2009-07-19,Nordeste,51766,46093,89.04000092
2009-07-20,Nordeste,51766,45853,88.58000183
2009-07-21,Nordeste,51766,45499,87.88999939
2009-07-22,Nordeste,51766,45394,87.69000244
2009-07-23,Nordeste,51766,45334,87.58000183
2009-07-24,Nordeste,51766,44843,86.62999725
2009-07-25,Nordeste,51766,44808,86.55999756
2009-07-26,Nordeste,51766,44741,86.43000031
2009-07-27,Nordeste,51766,44570,86.09999847
2009-07-28,Nordeste,51766,44266,85.51000214
2009-07-29,Nordeste,51766,44189,85.36000061
2009-07-30,Nordeste,51766,44168,85.31999969
2009-07-31,Nordeste,51766,43998,84.98999786
2009-08-01,Nordeste,51766,43913,84.83000183
2009-08-02,Nordeste,51766,43942,84.88999939
2009-08-03,Nordeste,51766,43782,84.58000183
2009-08-04,Nordeste,51766,43619,84.26000214
2009-08-05,Nordeste,51766,43561,84.15000153
2009-08-06,Nordeste,51766,43372,83.79000092
2009-08-07,Nordeste,51766,42959,82.98999786
2009-08-08,Nordeste,51766,42980,83.02999878
2009-08-09,Nordeste,51766,42995,83.05999756
2009-08-10,Nordeste,51766,42744,82.56999969
2009-08-11,Nordeste,51766,42568,82.23000336
2009-08-12,Nordeste,51766,42339,81.79000092
2009-08-13,Nordeste,51766,42277,81.66999817
2009-08-14,Nordeste,51766,41930,81
2009-08-15,Nordeste,51766,41688,80.52999878
2009-08-16,Nordeste,51766,41775,80.69999695
2009-08-17,Nordeste,51766,41620,80.40000153
2009-08-18,Nordeste,51766,41663,80.48000336
2009-08-19,Nordeste,51766,41464,80.09999847
2009-08-20,Nordeste,51766,41208,79.59999847
2009-08-21,Nordeste,51766,41190,79.56999969
2009-08-22,Nordeste,51766,40810,78.83999634
2009-08-23,Nordeste,51766,40927,79.05999756
2009-08-24,Nordeste,51766,40760,78.73999786
2009-08-25,Nordeste,51766,40625,78.48000336
2009-08-26,Nordeste,51766,40403,78.05000305
2009-08-27,Nordeste,51766,40410,78.05999756
2009-08-28,Nordeste,51766,40148,77.55999756
2009-08-29,Nordeste,51766,40008,77.29000092
2009-08-30,Nordeste,51766,39931,77.13999939
2009-08-31,Nordeste,51766,39882,77.04000092
2009-09-01,Nordeste,51766,39804,76.88999939
2009-09-02,Nordeste,51766,39701,76.69000244
2009-09-03,Nordeste,51766,39601,76.5
2009-09-04,Nordeste,51766,39293,75.91000366
2009-09-05,Nordeste,51766,39292,75.90000153
2009-09-06,Nordeste,51766,39159,75.65000153
